"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"4661","52","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_26","4"
"4662","53","1656088834088","24/06/2022 16:40:34","1656088833825","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_26-quantised","4"
"4663","54","1656088834088","24/06/2022 16:40:34","1656088833825","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_27","5"
"4664","55","1656088834088","24/06/2022 16:40:34","1656088833825","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_27-quantised","5"
"4665","56","1656088834088","24/06/2022 16:40:34","1656088833825","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_28","5"
"4666","57","1656088834088","24/06/2022 16:40:34","1656088833825","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_28-quantised","5"
"4667","58","1656088834088","24/06/2022 16:40:34","1656088833825","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_29","2"
"4668","59","1656088834088","24/06/2022 16:40:34","1656088833825","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_29-quantised","2"
"4669","60","1656088834088","24/06/2022 16:40:34","1656088833825","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_30","4"
"4670","61","1656088834088","24/06/2022 16:40:34","1656088833826","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_30-quantised","4"
"4671","62","1656088834088","24/06/2022 16:40:34","1656088833826","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","END QUESTIONNAIRE","160314"
"4672","1","1656337508755","27/06/2022 13:45:08","1656337508654","1","27/06/2022 14:45:08","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","BEGIN QUESTIONNAIRE",NA
"4673","2","1656337710102","27/06/2022 13:48:30","1656337709983","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1","5"
"4674","3","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1-quantised","5"
"4675","4","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2","7"
"4676","5","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2-quantised","7"
"4677","6","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3","3"
"4678","7","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3-quantised","3"
"4679","8","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4","2"
"4680","9","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4-quantised","2"
"4681","10","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_5","4"
"4682","11","1656337710156","27/06/2022 13:48:30","1656337709985","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_5-quantised","4"
"4683","12","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_6","6"
"4684","13","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_6-quantised","6"
"4685","14","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_7","6"
"4686","15","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_7-quantised","6"
"4687","16","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_8","2"
"4688","17","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_8-quantised","2"
"4689","18","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_9","5"
"4690","19","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_9-quantised","5"
"4691","20","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_10","3"
"4692","21","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_10-quantised","3"
"4693","22","1656337710156","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_11","2"
"4694","23","1656337710195","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_11-quantised","2"
"4695","24","1656337710195","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_12","3"
"4696","25","1656337710195","27/06/2022 13:48:30","1656337709986","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_12-quantised","3"
"4697","26","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_13","5"
"4698","27","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_13-quantised","5"
"4699","28","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_14","5"
"4700","29","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_14-quantised","5"
"4701","30","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_15","6"
"4702","31","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_15-quantised","6"
"4703","32","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16","3"
"4704","33","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16-quantised","3"
"4705","34","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17","6"
"4706","35","1656337710195","27/06/2022 13:48:30","1656337709987","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17-quantised","6"
"4707","36","1656337710195","27/06/2022 13:48:30","1656337709988","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18","3"
"4708","37","1656337710195","27/06/2022 13:48:30","1656337709988","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18-quantised","3"
"4709","38","1656337710195","27/06/2022 13:48:30","1656337709988","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19","4"
"4710","39","1656337710195","27/06/2022 13:48:30","1656337709988","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19-quantised","4"
"4711","40","1656337710195","27/06/2022 13:48:30","1656337709988","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20","2"
"4712","41","1656337710195","27/06/2022 13:48:30","1656337709988","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20-quantised","2"
"4713","42","1656337710195","27/06/2022 13:48:30","1656337709988","1","27/06/2022 14:48:29","90346","5","questionnaire-e44t",NA,"22810264","mqu3535e","6690153",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21","5"
