"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"912","6","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Secondary school up to 16 years"
"913","7","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","2"
"914","8","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","White"
"915","9","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","1"
"916","10","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"917","11","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","English"
"918","12","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-quantised","1"
"919","13","1656081458327","24/06/2022 14:37:38","1656081458206","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text",NA
"920","14","1656081458327","24/06/2022 14:37:38","1656081458206","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","UK"
"921","15","1656081458327","24/06/2022 14:37:38","1656081458206","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"922","16","1656081458327","24/06/2022 14:37:38","1656081458206","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"923","17","1656081458327","24/06/2022 14:37:38","1656081458206","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"924","18","1656081458327","24/06/2022 14:37:38","1656081458206","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","26271"
"925","1","1656504478935","29/06/2022 12:07:58","1656504478805","1","29/06/2022 13:07:58","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"926","2","1656504535072","29/06/2022 12:08:55","1656504535021","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Male"
"927","3","1656504535129","29/06/2022 12:08:55","1656504535022","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","2"
"928","4","1656504535129","29/06/2022 12:08:55","1656504535022","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"929","5","1656504535129","29/06/2022 12:08:55","1656504535022","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","24"
"930","6","1656504535129","29/06/2022 12:08:55","1656504535022","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","College or university"
"931","7","1656504535129","29/06/2022 12:08:55","1656504535022","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","4"
"932","8","1656504535129","29/06/2022 12:08:55","1656504535022","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"933","9","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"934","10","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"935","11","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"936","12","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","Cantonese"
"937","13","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","Hong Kong"
"938","14","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"939","15","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"940","16","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"941","17","1656504535129","29/06/2022 12:08:55","1656504535023","1","29/06/2022 13:08:55","90347","5","questionnaire-cppy",NA,"22854041","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","56218"
"942","1","1656513379007","29/06/2022 14:36:19","1656513378905","1","29/06/2022 15:36:18","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"943","2","1656513425096","29/06/2022 14:37:05","1656513425055","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Male"
"944","3","1656513425165","29/06/2022 14:37:05","1656513425056","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","2"
"945","4","1656513425165","29/06/2022 14:37:05","1656513425056","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"946","5","1656513425165","29/06/2022 14:37:05","1656513425056","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","21"
"947","6","1656513425165","29/06/2022 14:37:05","1656513425056","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","College or university"
"948","7","1656513425165","29/06/2022 14:37:05","1656513425056","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","4"
"949","8","1656513425165","29/06/2022 14:37:05","1656513425056","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"950","9","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"951","10","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"952","11","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"953","12","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","vietnamese"
"954","13","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","czechia"
"955","14","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"956","15","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"957","16","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"958","17","1656513425165","29/06/2022 14:37:05","1656513425057","1","29/06/2022 15:37:05","90347","5","questionnaire-cppy",NA,"22857774","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","46152"
"959","1","1656517796324","29/06/2022 15:49:56","1656517796230","1","29/06/2022 16:49:56","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"960","2","1656517845632","29/06/2022 15:50:45","1656517845573","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"961","3","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"962","4","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"963","5","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","24"
"964","6","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Post-graduate degree"
"965","7","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","5"
"966","8","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"967","9","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"968","10","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"969","11","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"970","12","1656517845685","29/06/2022 15:50:45","1656517845575","1","29/06/2022 16:50:45","90347","5","questionnaire-cppy",NA,"22860466","0latiljl","6702557",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","Bahasa Indonesia"
