"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","Correct","Incorrect","Dishonest","X_Coordinate","Y_Coordinate","Timed_Out","randomise_blocks","randomise_trials","display","ANSWER","picture1","picture2","picture3","picture4","picture5","picture6","picture7","Hint","wideo1","wideo2","Picture","Hint_picture1","Hint_picture2","Doors_picture","answear","id"
"2373","60","1656414013998","28/06/2022 11:00:13","1656414013951","1","28/06/2022 12:00:13","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","14","12","2","Claire","AdvanceAnna","response_button_text","980",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 L:A.png","12A.png","12L.png","12 L:A.png","Right","trpxfsfj"
"2374","61","1656414015202","28/06/2022 11:00:15","1656414015160","1","28/06/2022 12:00:15","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","14","12","4","ChooseDoor","RightButton","response_button_text","1202",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 L:A.png","12A.png","12L.png","12 L:A.png","Right","trpxfsfj"
"2375","62","1656414022241","28/06/2022 11:00:22","1656414022194","1","28/06/2022 12:00:22","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","14","12","6","Right","Zone2","response_button_text","7028",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 L:A.png","12A.png","12L.png","12 L:A.png","Right","trpxfsfj"
"2376","63","1656414022692","28/06/2022 11:00:22","1656414022633","1","28/06/2022 12:00:22","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","14","12","7","test","fixation","fixation","456",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 L:A.png","12A.png","12L.png","12 L:A.png","Right","trpxfsfj"
"2377","64","1656414024454","28/06/2022 11:00:24","1656414024417","1","28/06/2022 12:00:24","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","15","1","1","Screen 1","Zone1","response_button_text","1776.00000000006",NA,NA,"Finish","1","0","1","0",NA,NA,NA,NA,NA,"The end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trpxfsfj"
"2378","65","1656414024493","28/06/2022 11:00:24","1656414024419","1","28/06/2022 12:00:24","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug",NA,NA,"END TASK",NA,NA,NA,NA,"333040",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trpxfsfj"
"2379","1","1656418663168","28/06/2022 12:17:43","1656418663078","1","28/06/2022 13:17:43","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64qj2z1q"
"2380","2","1656418681453","28/06/2022 12:18:01","1656418681381","1","28/06/2022 13:18:01","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","1","1","1","Screen 1","advancementZone","continue_button","18207",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64qj2z1q"
"2381","3","1656418707924","28/06/2022 12:18:27","1656418707875","1","28/06/2022 13:18:27","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","2","1","1","Screen 1","Zone2","continue_button","26484",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64qj2z1q"
"2382","4","1656418715253","28/06/2022 12:18:35","1656418715217","1","28/06/2022 13:18:35","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","3","1","1","Help","AnnaButton","response_button_text","7317.00000000001",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 L:A.png","1A.png","1L.png","1 L:A.png","Right","64qj2z1q"
"2383","5","1656418718804","28/06/2022 12:18:38","1656418718751","1","28/06/2022 13:18:38","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","3","1","2","Claire","AdvanceAnna","response_button_text","3528",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 L:A.png","1A.png","1L.png","1 L:A.png","Right","64qj2z1q"
"2384","6","1656418721715","28/06/2022 12:18:41","1656418721670","1","28/06/2022 13:18:41","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","3","1","4","ChooseDoor","LeftButton","response_button_text","2911",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 L:A.png","1A.png","1L.png","1 L:A.png","Right","64qj2z1q"
"2385","7","1656418739881","28/06/2022 12:18:59","1656418739837","1","28/06/2022 13:18:59","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","3","1","5","Left","Continue","response_button_text","18162",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 L:A.png","1A.png","1L.png","1 L:A.png","Right","64qj2z1q"
"2386","8","1656418740345","28/06/2022 12:19:00","1656418740283","1","28/06/2022 13:19:00","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","3","1","7","test","fixation","fixation","452",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 L:A.png","1A.png","1L.png","1 L:A.png","Right","64qj2z1q"
"2387","9","1656418751174","28/06/2022 12:19:11","1656418751108","1","28/06/2022 13:19:11","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","4","2","1","Help","BethButton","response_button_text","10805",NA,NA,"Beth","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 L:A.png","2A.png","2L.png","2 L:A.png","Right","64qj2z1q"
"2388","10","1656418754178","28/06/2022 12:19:14","1656418754126","1","28/06/2022 13:19:14","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","4","2","3","Anna","Zone2","response_button_text","3009",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 L:A.png","2A.png","2L.png","2 L:A.png","Right","64qj2z1q"
"2389","11","1656418756498","28/06/2022 12:19:16","1656418756454","1","28/06/2022 13:19:16","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","4","2","4","ChooseDoor","RightButton","response_button_text","2321",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 L:A.png","2A.png","2L.png","2 L:A.png","Right","64qj2z1q"
"2390","12","1656418775538","28/06/2022 12:19:35","1656418775493","1","28/06/2022 13:19:35","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","4","2","6","Right","Zone2","response_button_text","19032",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 L:A.png","2A.png","2L.png","2 L:A.png","Right","64qj2z1q"
"2391","13","1656418775978","28/06/2022 12:19:35","1656418775947","1","28/06/2022 13:19:35","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","4","2","7","test","fixation","fixation","458",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 L:A.png","2A.png","2L.png","2 L:A.png","Right","64qj2z1q"
"2392","14","1656418782763","28/06/2022 12:19:42","1656418782717","1","28/06/2022 13:19:42","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","5","3","1","Help","AnnaButton","response_button_text","6749",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","3_left_low.mp4","3_right_low.mp4","3 L:A.png","3A.png","3L.png","3 L:A.png","Right","64qj2z1q"
"2393","15","1656418787773","28/06/2022 12:19:47","1656418787740","1","28/06/2022 13:19:47","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","5","3","2","Claire","AdvanceAnna","response_button_text","5016.00000000001",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","3_left_low.mp4","3_right_low.mp4","3 L:A.png","3A.png","3L.png","3 L:A.png","Right","64qj2z1q"
"2394","16","1656418793318","28/06/2022 12:19:53","1656418793281","1","28/06/2022 13:19:53","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","5","3","4","ChooseDoor","LeftButton","response_button_text","5533",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","3_left_low.mp4","3_right_low.mp4","3 L:A.png","3A.png","3L.png","3 L:A.png","Right","64qj2z1q"
"2395","17","1656418814184","28/06/2022 12:20:14","1656418814138","1","28/06/2022 13:20:14","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","5","3","5","Left","Continue","response_button_text","20849",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","3_left_low.mp4","3_right_low.mp4","3 L:A.png","3A.png","3L.png","3 L:A.png","Right","64qj2z1q"
"2396","18","1656418814627","28/06/2022 12:20:14","1656418814588","1","28/06/2022 13:20:14","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","5","3","7","test","fixation","fixation","451",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","3_left_low.mp4","3_right_low.mp4","3 L:A.png","3A.png","3L.png","3 L:A.png","Right","64qj2z1q"
"2397","19","1656418820817","28/06/2022 12:20:20","1656418820782","1","28/06/2022 13:20:20","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","1","Help","BethButton","response_button_text","6172",NA,NA,"Beth","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","64qj2z1q"
"2398","20","1656418823146","28/06/2022 12:20:23","1656418823106","1","28/06/2022 13:20:23","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","3","Anna","Zone2","response_button_text","2316",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","64qj2z1q"
"2399","21","1656418827220","28/06/2022 12:20:27","1656418827175","1","28/06/2022 13:20:27","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","4","ChooseDoor","LeftButton","response_button_text","4061",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","64qj2z1q"
"2400","22","1656418841790","28/06/2022 12:20:41","1656418841749","1","28/06/2022 13:20:41","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","5","Left","Continue","response_button_text","14568",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","64qj2z1q"
"2401","23","1656418842232","28/06/2022 12:20:42","1656418842185","1","28/06/2022 13:20:42","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","7","test","fixation","fixation","450",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","64qj2z1q"
"2402","24","1656418849356","28/06/2022 12:20:49","1656418849302","1","28/06/2022 13:20:49","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","1","Help","BethButton","response_button_text","7096.00000000003",NA,NA,"Beth","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","64qj2z1q"
"2403","25","1656418851133","28/06/2022 12:20:51","1656418851083","1","28/06/2022 13:20:51","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","3","Anna","Zone2","response_button_text","1773",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","64qj2z1q"
"2404","26","1656418853102","28/06/2022 12:20:53","1656418853057","1","28/06/2022 13:20:53","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","4","ChooseDoor","RightButton","response_button_text","1968.00000000003",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","64qj2z1q"
"2405","27","1656418870956","28/06/2022 12:21:10","1656418870907","1","28/06/2022 13:21:10","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","6","Right","Zone2","response_button_text","17844",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","64qj2z1q"
"2406","28","1656418871388","28/06/2022 12:21:11","1656418871346","1","28/06/2022 13:21:11","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","7","test","fixation","fixation","450",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","64qj2z1q"
"2407","29","1656418874287","28/06/2022 12:21:14","1656418874244","1","28/06/2022 13:21:14","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","1","Help","AnnaButton","response_button_text","2874",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","64qj2z1q"
"2408","30","1656418876571","28/06/2022 12:21:16","1656418876525","1","28/06/2022 13:21:16","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","2","Claire","AdvanceAnna","response_button_text","2274",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","64qj2z1q"
"2409","31","1656418878745","28/06/2022 12:21:18","1656418878710","1","28/06/2022 13:21:18","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","4","ChooseDoor","LeftButton","response_button_text","2177",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","64qj2z1q"
"2410","32","1656418900630","28/06/2022 12:21:40","1656418900594","1","28/06/2022 13:21:40","90346","5","task-zvls",NA,"22831552","64qj2z1q","6695383",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","5","Left","Continue","response_button_text","21876",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","64qj2z1q"
